salary_id,job_id,max_salary,med_salary,min_salary,pay_period,currency,compensation_type
23135,3901355764,213200.0,,112200.0,YEARLY,USD,BASE_SALARY
23139,3905214437,70000.0,,50000.0,YEARLY,USD,BASE_SALARY
23155,3903467710,,400000.0,,YEARLY,USD,BASE_SALARY
23167,3904925822,95000.0,,90000.0,YEARLY,USD,BASE_SALARY
23168,3904969080,200000.0,,70000.0,YEARLY,USD,BASE_SALARY
23171,3905209143,216000.0,,154000.0,YEARLY,USD,BASE_SALARY
23175,3904958334,250000.0,,175000.0,YEARLY,USD,BASE_SALARY
23182,3904945755,191000.0,,138000.0,YEARLY,USD,BASE_SALARY
23191,3904952191,60.0,,40.0,HOURLY,USD,BASE_SALARY
23203,3904972027,130000.0,,90000.0,YEARLY,USD,BASE_SALARY
23223,3901377697,65.0,,60.0,HOURLY,USD,BASE_SALARY
23226,3904991381,,23.0,,HOURLY,USD,BASE_SALARY
23231,3904991139,277000.0,,173000.0,YEARLY,USD,BASE_SALARY
23237,3905214221,140000.0,,120000.0,YEARLY,USD,BASE_SALARY
23240,3904987745,62.0,,60.0,HOURLY,USD,BASE_SALARY
23247,3903476704,40.0,,30.0,HOURLY,USD,BASE_SALARY
23250,3904949294,140000.0,,120000.0,YEARLY,USD,BASE_SALARY
23254,3901357141,213200.0,,112200.0,YEARLY,USD,BASE_SALARY
23258,3904946091,90000.0,,60000.0,YEARLY,USD,BASE_SALARY
23271,3903462714,261096.0,,181632.0,YEARLY,USD,BASE_SALARY
23279,3904932677,177809.0,,79300.0,YEARLY,USD,BASE_SALARY
23288,3903475343,105000.0,,51600.0,YEARLY,USD,BASE_SALARY
23305,3904960501,,64.52,,HOURLY,USD,BASE_SALARY
23323,3904987754,19.0,,15.0,HOURLY,USD,BASE_SALARY
23330,3901353962,157900.0,,72800.0,YEARLY,USD,BASE_SALARY
23343,3901357231,145000.0,,135000.0,YEARLY,USD,BASE_SALARY
23345,3905224454,,125000.0,,YEARLY,USD,BASE_SALARY
23353,3903475348,220000.0,,96600.0,YEARLY,USD,BASE_SALARY
23364,3901374215,54.13,,27.02,HOURLY,USD,BASE_SALARY
23370,3903470934,202500.0,,135000.0,YEARLY,USD,BASE_SALARY
23378,3904994037,,33.0,,HOURLY,USD,BASE_SALARY
23385,3904942173,487000.0,,300000.0,YEARLY,USD,BASE_SALARY
23392,3903471590,250000.0,,110000.0,YEARLY,USD,BASE_SALARY
23394,3901355778,304200.0,,158500.0,YEARLY,USD,BASE_SALARY
23431,3904949791,120000.0,,80000.0,YEARLY,USD,BASE_SALARY
23444,3903471587,193000.0,,84600.0,YEARLY,USD,BASE_SALARY
23453,3903457596,130000.0,,120000.0,YEARLY,USD,BASE_SALARY
23465,3901366831,170000.0,,150000.0,YEARLY,USD,BASE_SALARY
23472,3901352504,65.0,,55.0,HOURLY,USD,BASE_SALARY
23481,3904955480,165015.0,,110010.0,YEARLY,USD,BASE_SALARY
23486,3905209362,130000.0,,75000.0,YEARLY,USD,BASE_SALARY
23497,3904948188,130000.0,,100000.0,YEARLY,USD,BASE_SALARY
23507,3904953643,163875.0,,109250.0,YEARLY,USD,BASE_SALARY
23531,3904957560,110000.0,,85000.0,YEARLY,USD,BASE_SALARY
23561,3901375710,90000.0,,74000.0,YEARLY,USD,BASE_SALARY
23567,3881987723,32.0,,26.0,HOURLY,USD,BASE_SALARY
23576,3904952711,143925.0,,95950.0,YEARLY,USD,BASE_SALARY
23579,3904969271,25.4,,16.9,HOURLY,USD,BASE_SALARY
23592,3904944708,170000.0,,165000.0,YEARLY,USD,BASE_SALARY
23602,3901348288,,120000.0,,YEARLY,USD,BASE_SALARY
23604,3903474445,193000.0,,84600.0,YEARLY,USD,BASE_SALARY
23607,3901359082,194400.0,,94400.0,YEARLY,USD,BASE_SALARY
23610,3905201408,190000.0,,80625.0,YEARLY,USD,BASE_SALARY
23614,3905220569,27.0,,20.0,YEARLY,USD,BASE_SALARY
23619,3904938270,196100.0,,132000.0,YEARLY,USD,BASE_SALARY
23625,3904967610,,20.0,,HOURLY,USD,BASE_SALARY
23628,3904970423,130000.0,,90000.0,YEARLY,USD,BASE_SALARY
23630,3901374122,150700.0,,87400.0,YEARLY,USD,BASE_SALARY
23635,3905205603,153400.0,,85700.0,YEARLY,USD,BASE_SALARY
23659,3904966677,28.0,,17.4,HOURLY,USD,BASE_SALARY
23668,3903479211,150000.0,,135000.0,YEARLY,USD,BASE_SALARY
23681,3904952119,136300.0,,73300.0,YEARLY,USD,BASE_SALARY
23683,3901390161,130000.0,,100000.0,YEARLY,USD,BASE_SALARY
23724,3904946393,24.0,,20.0,HOURLY,USD,BASE_SALARY
23727,3079304796,190000.0,,150000.0,YEARLY,USD,BASE_SALARY
23728,3904991103,,17.0,,HOURLY,USD,BASE_SALARY
23734,3905217587,115.0,,100.0,YEARLY,USD,BASE_SALARY
23735,3904969072,135000.0,,95000.0,YEARLY,USD,BASE_SALARY
23739,3904954400,22.0,,20.0,HOURLY,USD,BASE_SALARY
23741,3905209294,,48000.0,,YEARLY,USD,BASE_SALARY
23742,3901356608,110000.0,,90000.0,YEARLY,USD,BASE_SALARY
23743,3901391066,55000.0,,45000.0,YEARLY,USD,BASE_SALARY
23744,3901390168,100000.0,,90000.0,YEARLY,USD,BASE_SALARY
23773,3905219734,130000.0,,115000.0,YEARLY,USD,BASE_SALARY
23795,3903484013,18.0,,17.0,HOURLY,USD,BASE_SALARY
23796,3901350959,35.0,,30.0,HOURLY,USD,BASE_SALARY
23800,3901395046,26.0,,20.0,HOURLY,USD,BASE_SALARY
23808,3903476062,193000.0,,84600.0,YEARLY,USD,BASE_SALARY
23820,3905228237,,150000.0,,YEARLY,USD,BASE_SALARY
23859,3903462084,105000.0,,75000.0,YEARLY,USD,BASE_SALARY
23864,3904989370,132000.0,,82500.0,YEARLY,USD,BASE_SALARY
23867,3901379027,50000.0,,40000.0,YEARLY,USD,BASE_SALARY
23901,3905216871,50.0,,50.0,HOURLY,USD,BASE_SALARY
23923,3901387951,100000.0,,90000.0,YEARLY,USD,BASE_SALARY
23942,3905210950,33.0,,28.0,HOURLY,USD,BASE_SALARY
23945,3903470890,137000.0,,60400.0,YEARLY,USD,BASE_SALARY
23954,3904990127,115000.0,,85000.0,YEARLY,USD,BASE_SALARY
23957,3901355769,282200.0,,112000.0,YEARLY,USD,BASE_SALARY
23965,3904995082,119800.0,,75000.0,YEARLY,USD,BASE_SALARY
23978,3901372832,55000.0,,40000.0,YEARLY,USD,BASE_SALARY
23983,3903465928,400000.0,,156100.0,YEARLY,USD,BASE_SALARY
23992,3901362020,175000.0,,110000.0,YEARLY,USD,BASE_SALARY
23996,3903481424,160000.0,,150000.0,YEARLY,USD,BASE_SALARY
24002,3901394456,130000.0,,100000.0,YEARLY,USD,BASE_SALARY
24006,3903450332,222200.0,,148200.0,YEARLY,USD,BASE_SALARY
24009,3903479109,150000.0,,120000.0,YEARLY,USD,BASE_SALARY
24017,3901395221,95.0,,75.0,HOURLY,USD,BASE_SALARY
24027,3903454514,73.0,,68.0,HOURLY,USD,BASE_SALARY
24031,3904964694,1300000.0,,100000.0,YEARLY,USD,BASE_SALARY
24032,3886964478,150000.0,,130000.0,YEARLY,USD,BASE_SALARY
24037,3901373320,28.8,,18.41,HOURLY,USD,BASE_SALARY
24063,3901368739,75.0,,70.0,HOURLY,USD,BASE_SALARY
24073,3905236493,180000.0,,150000.0,YEARLY,USD,BASE_SALARY
24074,3904985767,,75000.0,,YEARLY,USD,BASE_SALARY
24080,3903468978,185000.0,,185000.0,YEARLY,USD,BASE_SALARY
24092,3903470544,180000.0,,150000.0,YEARLY,USD,BASE_SALARY
24094,3903455845,279000.0,,223200.0,YEARLY,USD,BASE_SALARY
24096,3905208522,250000.0,,200000.0,YEARLY,USD,BASE_SALARY
24114,3901371892,54.13,,27.02,HOURLY,USD,BASE_SALARY
24115,3904990128,,16.0,,HOURLY,USD,BASE_SALARY
24125,3903461244,80000.0,,70000.0,YEARLY,USD,BASE_SALARY
24149,3901370946,125000.0,,110000.0,YEARLY,USD,BASE_SALARY
24150,3901394035,,35.0,,HOURLY,USD,BASE_SALARY
24154,3904973003,,22.0,,HOURLY,USD,BASE_SALARY
24172,3904976537,75.0,,60.0,HOURLY,USD,BASE_SALARY
24173,3901394473,185000.0,,160000.0,YEARLY,USD,BASE_SALARY
24175,3901390487,75.0,,55.0,HOURLY,USD,BASE_SALARY
24189,3901395013,95.0,,75.0,HOURLY,USD,BASE_SALARY
24190,3903480120,155000.0,,145000.0,YEARLY,USD,BASE_SALARY
24216,3904972179,130000.0,,90000.0,YEARLY,USD,BASE_SALARY
24218,3901394076,115000.0,,100000.0,YEARLY,USD,BASE_SALARY
24224,3901359062,180000.0,,120000.0,YEARLY,USD,BASE_SALARY
24225,3903473568,154000.0,,67700.0,YEARLY,USD,BASE_SALARY
24231,3901359018,322875.0,,193725.0,YEARLY,USD,BASE_SALARY
24243,3903482044,33.0,,23.0,HOURLY,USD,BASE_SALARY
24252,3901393445,,150000.0,,YEARLY,USD,BASE_SALARY
24268,3905214480,22.0,,18.0,HOURLY,USD,BASE_SALARY
24273,3901334964,,70000.0,,YEARLY,USD,BASE_SALARY
24274,3905213869,55.0,,55.0,HOURLY,USD,BASE_SALARY
24287,3904952291,104100.0,,67900.0,YEARLY,USD,BASE_SALARY
24309,3905237687,300000.0,,250000.0,YEARLY,USD,BASE_SALARY
24333,3905240305,180200.0,,107600.0,YEARLY,USD,BASE_SALARY
24334,3904988234,50000.0,,45000.0,YEARLY,USD,BASE_SALARY
24343,3904943803,60.09,,55.28,HOURLY,USD,BASE_SALARY
24344,3901391519,160000.0,,130000.0,YEARLY,USD,BASE_SALARY
24352,3901390616,150000.0,,130000.0,YEARLY,USD,BASE_SALARY
24358,3904987477,248000.0,,155000.0,YEARLY,USD,BASE_SALARY
24373,3903474443,154000.0,,67700.0,YEARLY,USD,BASE_SALARY
24375,3903476557,230000.0,,180000.0,YEARLY,USD,BASE_SALARY
24379,3903471780,,19.0,,HOURLY,USD,BASE_SALARY
24391,3901366179,173060.0,,103010.0,YEARLY,USD,BASE_SALARY
24401,3901388925,70.0,,68.24,HOURLY,USD,BASE_SALARY
24423,3873789262,280000.0,,230000.0,YEARLY,USD,BASE_SALARY
24436,3905215005,80.0,,70.0,HOURLY,USD,BASE_SALARY
24448,3903487012,55.0,,50.0,HOURLY,USD,BASE_SALARY
24458,3905218887,180000.0,,150000.0,YEARLY,USD,BASE_SALARY
24460,3901394639,,90.0,,HOURLY,USD,BASE_SALARY
24467,3901394475,60.0,,50.0,HOURLY,USD,BASE_SALARY
24471,3901390094,280000.0,,220000.0,YEARLY,USD,BASE_SALARY
24511,3904966927,,33.0,,HOURLY,USD,BASE_SALARY
24520,3905236540,180000.0,,150000.0,YEARLY,USD,BASE_SALARY
24526,3901393480,85000.0,,70000.0,YEARLY,USD,BASE_SALARY
24527,3903451024,118000.0,,70000.0,YEARLY,USD,BASE_SALARY
24536,3903456303,100000.0,,60000.0,YEARLY,USD,BASE_SALARY
24545,3905205696,130000.0,,75000.0,YEARLY,USD,BASE_SALARY
24547,3901392352,,22.5,,HOURLY,USD,BASE_SALARY
24566,3901393573,48.0,,40.0,HOURLY,USD,BASE_SALARY
24567,3904962376,45.0,,30.0,HOURLY,USD,BASE_SALARY
24569,3904924614,160000.0,,120000.0,YEARLY,USD,BASE_SALARY
24573,3903480584,,28.0,,HOURLY,USD,BASE_SALARY
24574,3904990129,28.0,,25.0,HOURLY,USD,BASE_SALARY
24582,3904984814,110000.0,,80000.0,YEARLY,USD,BASE_SALARY
24583,3904949114,130000.0,,100000.0,YEARLY,USD,BASE_SALARY
24584,3904956909,365000.0,,310000.0,YEARLY,USD,BASE_SALARY
24586,3901389725,40.0,,35.0,HOURLY,USD,BASE_SALARY
24595,3901392368,160000.0,,140000.0,YEARLY,USD,BASE_SALARY
24602,3904967420,180000.0,,140000.0,YEARLY,USD,BASE_SALARY
24624,3904992057,30.0,,27.0,HOURLY,USD,BASE_SALARY
24631,3905235799,50.0,,40.0,HOURLY,USD,BASE_SALARY
24632,3901361820,58000.0,,44000.0,YEARLY,USD,BASE_SALARY
24637,3901394057,89.0,,80.0,HOURLY,USD,BASE_SALARY
24656,3904957063,190000.0,,150000.0,YEARLY,USD,BASE_SALARY
24660,3904944773,75.0,,65.0,HOURLY,USD,BASE_SALARY
24667,3905236349,180000.0,,150000.0,YEARLY,USD,BASE_SALARY
24670,3905205559,219700.0,,162300.0,YEARLY,USD,BASE_SALARY
24682,3901390791,70.0,,70.0,HOURLY,USD,BASE_SALARY
24684,3901392658,230000.0,,150000.0,YEARLY,USD,BASE_SALARY
24693,3903476070,154000.0,,67700.0,YEARLY,USD,BASE_SALARY
24703,3901394114,150000.0,,120000.0,YEARLY,USD,BASE_SALARY
24706,3905219377,130000.0,,100000.0,YEARLY,USD,BASE_SALARY
24720,3904936830,165000.0,,155000.0,YEARLY,USD,BASE_SALARY
24726,3904990367,,26.5,,HOURLY,USD,BASE_SALARY
24732,3901394252,180000.0,,150000.0,YEARLY,USD,BASE_SALARY
24740,3901388260,52000.0,,45000.0,YEARLY,USD,BASE_SALARY
24741,3901395293,150000.0,,110000.0,YEARLY,USD,BASE_SALARY
24748,3903445892,180200.0,,85800.0,YEARLY,USD,BASE_SALARY
24751,3901391567,80.0,,60.0,HOURLY,USD,BASE_SALARY
24754,3904992051,25.0,,20.0,HOURLY,USD,BASE_SALARY
24756,3901393675,70.0,,68.24,HOURLY,USD,BASE_SALARY
24760,3901355758,213200.0,,101200.0,YEARLY,USD,BASE_SALARY
24764,3901389875,60.0,,45.0,HOURLY,USD,BASE_SALARY
24768,3904986478,70000.0,,60000.0,YEARLY,USD,BASE_SALARY
24774,3905240437,55.0,,50.0,HOURLY,USD,BASE_SALARY
24777,3903475332,154000.0,,67700.0,YEARLY,USD,BASE_SALARY
24792,3901388559,85.0,,80.0,HOURLY,USD,BASE_SALARY
24801,3905238306,63.0,,55.0,HOURLY,USD,BASE_SALARY
24808,3903485827,177800.0,,73900.0,YEARLY,USD,BASE_SALARY
24818,3901900169,225000.0,,150000.0,YEARLY,USD,BASE_SALARY
24841,3903471592,137000.0,,60400.0,YEARLY,USD,BASE_SALARY
24842,3903444979,188000.0,,89500.0,YEARLY,USD,BASE_SALARY
24852,3903486650,223600.0,,115000.0,YEARLY,USD,BASE_SALARY
24853,3904939910,130000.0,,100000.0,YEARLY,USD,BASE_SALARY
24859,3901392844,120000.0,,110000.0,YEARLY,USD,BASE_SALARY
24862,3901388736,75000.0,,68000.0,YEARLY,USD,BASE_SALARY
24863,3903491531,55.0,,50.0,HOURLY,USD,BASE_SALARY
24875,3905241177,85000.0,,65000.0,YEARLY,USD,BASE_SALARY
24876,3905243092,42.0,,39.0,HOURLY,USD,BASE_SALARY
24883,3901350013,205700.0,,135200.0,YEARLY,USD,BASE_SALARY
24884,3903484938,220200.0,,118400.0,YEARLY,USD,BASE_SALARY
24895,3905240435,105.0,,95.0,YEARLY,USD,BASE_SALARY
24896,3905234821,110000.0,,80000.0,YEARLY,USD,BASE_SALARY
24899,3901394439,55000.0,,40000.0,YEARLY,USD,BASE_SALARY
24903,3901389236,200000.0,,140000.0,YEARLY,USD,BASE_SALARY
24910,3903488423,239000.0,,122900.0,YEARLY,USD,BASE_SALARY
24914,3901394728,140000.0,,100000.0,YEARLY,USD,BASE_SALARY
24916,3901392741,155000.0,,115000.0,YEARLY,USD,BASE_SALARY
24917,3904975024,105867.0,,72200.0,YEARLY,USD,BASE_SALARY
24940,3903484926,223600.0,,115000.0,YEARLY,USD,BASE_SALARY
24959,3903489319,223600.0,,115000.0,YEARLY,USD,BASE_SALARY
24960,3901900062,115000.0,,50000.0,YEARLY,USD,BASE_SALARY
24964,3903484947,177800.0,,73900.0,YEARLY,USD,BASE_SALARY
24966,3904985770,20.0,,18.0,HOURLY,USD,BASE_SALARY
24982,3901900380,58.0,,50.0,HOURLY,USD,BASE_SALARY
24987,3903453768,126000.0,,98000.0,YEARLY,USD,BASE_SALARY
24990,3901396010,120000.0,,90000.0,YEARLY,USD,BASE_SALARY
24996,3903487386,205600.0,,105700.0,YEARLY,USD,BASE_SALARY
24998,3904970299,20.0,,15.97,HOURLY,USD,BASE_SALARY
25004,3905223995,65000.0,,50000.0,YEARLY,USD,BASE_SALARY
25005,3903485834,235200.0,,121000.0,YEARLY,USD,BASE_SALARY
25008,3901395316,,50.0,,HOURLY,USD,BASE_SALARY
25009,3903490214,223600.0,,115000.0,YEARLY,USD,BASE_SALARY
25026,3904948759,60528.0,,39520.0,YEARLY,USD,BASE_SALARY
25039,3901904494,225000.0,,180000.0,YEARLY,USD,BASE_SALARY
25053,3903498188,120000.0,,110000.0,YEARLY,USD,BASE_SALARY
25060,3903491860,55.0,,50.0,HOURLY,USD,BASE_SALARY
25074,3904974167,238000.0,,106000.0,YEARLY,USD,BASE_SALARY
25080,3905241222,26.44,,21.14,HOURLY,USD,BASE_SALARY
25087,3903477006,193000.0,,84600.0,YEARLY,USD,BASE_SALARY
25096,3904992088,177000.0,,110500.0,YEARLY,USD,BASE_SALARY
25114,3903486651,261900.0,,140800.0,YEARLY,USD,BASE_SALARY
25117,3905240359,70.0,,60.0,HOURLY,USD,BASE_SALARY
25119,3901396011,30.0,,20.0,HOURLY,USD,BASE_SALARY
25125,3901394265,55.0,,45.0,HOURLY,USD,BASE_SALARY
25143,3904965593,145000.0,,125000.0,YEARLY,USD,BASE_SALARY
25154,3905240335,60.0,,50.0,HOURLY,USD,BASE_SALARY
25165,3901396404,70000.0,,50000.0,YEARLY,USD,BASE_SALARY
25169,3905240511,100000.0,,75000.0,YEARLY,USD,BASE_SALARY
25176,3901913460,35360.0,,31200.0,YEARLY,USD,BASE_SALARY
25178,3903497399,121200.0,,80800.0,YEARLY,USD,BASE_SALARY
25182,3901931361,75.0,,70.0,HOURLY,USD,BASE_SALARY
25190,3905237933,120000.0,,110000.0,YEARLY,USD,BASE_SALARY
25194,3903495555,32.0,,25.0,HOURLY,USD,BASE_SALARY
25195,3905241252,70.0,,60.0,HOURLY,USD,BASE_SALARY
25198,3905241255,26.44,,21.14,HOURLY,USD,BASE_SALARY
25207,3903499306,95000.0,,90000.0,YEARLY,USD,BASE_SALARY
25213,3901920835,100000.0,,90000.0,YEARLY,USD,BASE_SALARY
25220,3905244037,190000.0,,170000.0,YEARLY,USD,BASE_SALARY
25223,3905244017,130000.0,,125000.0,YEARLY,USD,BASE_SALARY
25227,3901930434,28.0,,25.0,HOURLY,USD,BASE_SALARY
25232,3905241572,30.0,,20.0,HOURLY,USD,BASE_SALARY
25242,3901933655,100.0,,90.0,HOURLY,USD,BASE_SALARY
25246,3901931792,90000.0,,65000.0,YEARLY,USD,BASE_SALARY
25254,3905240844,92.0,,80.0,HOURLY,USD,BASE_SALARY
25259,3901933922,85.0,,75.0,HOURLY,USD,BASE_SALARY
25265,3905241641,45.0,,40.0,HOURLY,USD,BASE_SALARY
25268,3905249048,160000.0,,140000.0,YEARLY,USD,BASE_SALARY
25276,3901934857,50.0,,40.0,HOURLY,USD,BASE_SALARY
25295,3905207164,108600.0,,66600.0,YEARLY,USD,BASE_SALARY
25299,3901933969,140000.0,,130000.0,YEARLY,USD,BASE_SALARY
25304,3901939030,26.92,,26.92,HOURLY,USD,BASE_SALARY
25308,3905207168,164900.0,,96200.0,YEARLY,USD,BASE_SALARY
25316,3905243932,80.0,,75.0,YEARLY,USD,BASE_SALARY
25323,3903801374,120000.0,,80000.0,YEARLY,USD,BASE_SALARY
25341,3901942015,65.0,,60.0,HOURLY,USD,BASE_SALARY
25344,3901934996,50.0,,40.0,HOURLY,USD,BASE_SALARY
25352,3901937372,150000.0,,110000.0,YEARLY,USD,BASE_SALARY
25356,3901934987,70.0,,60.0,HOURLY,USD,BASE_SALARY
25357,3901940054,62.0,,50.0,HOURLY,USD,BASE_SALARY
25378,3903496990,350000.0,,280000.0,YEARLY,USD,BASE_SALARY
25397,3905251121,60.0,,50.0,HOURLY,USD,BASE_SALARY
25403,3905248437,44.0,,40.0,HOURLY,USD,BASE_SALARY
25425,3905246835,190000.0,,165000.0,YEARLY,USD,BASE_SALARY
25430,3901939116,130000.0,,115000.0,YEARLY,USD,BASE_SALARY
25438,3903802377,55.0,,50.0,YEARLY,USD,BASE_SALARY
25443,3905249469,,60000.0,,YEARLY,USD,BASE_SALARY
25448,3903800487,30.2,,28.3,HOURLY,USD,BASE_SALARY
25459,3901942060,200000.0,,150000.0,YEARLY,USD,BASE_SALARY
25481,3901942054,25.0,,18.0,HOURLY,USD,BASE_SALARY
25490,3901939148,50.0,,40.0,HOURLY,USD,BASE_SALARY
25510,3901938227,75.0,,60.0,HOURLY,USD,BASE_SALARY
25552,3905248516,125000.0,,115000.0,YEARLY,USD,BASE_SALARY
25559,3901941161,175000.0,,90000.0,YEARLY,USD,BASE_SALARY
25562,3901943130,600000.0,,5000.0,YEARLY,USD,BASE_SALARY
25573,3901942122,600000.0,,5000.0,YEARLY,USD,BASE_SALARY
25579,3901936493,170000.0,,140000.0,YEARLY,USD,BASE_SALARY
25593,3905245850,60.0,,55.0,HOURLY,USD,BASE_SALARY
25600,3901943134,600000.0,,5000.0,YEARLY,USD,BASE_SALARY
25615,3901941214,600000.0,,5000.0,YEARLY,USD,BASE_SALARY
25622,3905252406,70.0,,65.0,HOURLY,USD,BASE_SALARY
25626,3901938324,130000.0,,100000.0,YEARLY,USD,BASE_SALARY
25632,3901939246,600000.0,,5000.0,YEARLY,USD,BASE_SALARY
25634,3901941083,70000.0,,60000.0,YEARLY,USD,BASE_SALARY
25638,3901938360,115000.0,,100000.0,YEARLY,USD,BASE_SALARY
25640,3903806244,17.0,,15.0,HOURLY,USD,BASE_SALARY
25647,3901939267,600000.0,,5000.0,YEARLY,USD,BASE_SALARY
25671,3905247849,80.0,,65.0,HOURLY,USD,BASE_SALARY
25675,3901939288,140000.0,,115000.0,YEARLY,USD,BASE_SALARY
25684,3905254214,85.0,,70.0,HOURLY,USD,BASE_SALARY
25711,3901941251,180000.0,,150000.0,YEARLY,USD,BASE_SALARY
25716,3905247937,45.0,,31.5,HOURLY,USD,BASE_SALARY
25742,3901937571,75.0,,70.0,HOURLY,USD,BASE_SALARY
25780,3903809061,110000.0,,95000.0,YEARLY,USD,BASE_SALARY
25784,3905251495,52000.0,,31800.0,YEARLY,USD,BASE_SALARY
25797,3901941238,99200.0,,69400.0,YEARLY,USD,BASE_SALARY
25813,3905248927,80.0,,70.0,HOURLY,USD,BASE_SALARY
25855,3901941369,144000.0,,110000.0,YEARLY,USD,BASE_SALARY
25864,3905254321,60000.0,,50000.0,YEARLY,USD,BASE_SALARY
25868,3905249909,110000.0,,95000.0,YEARLY,USD,BASE_SALARY
25869,3901942298,110000.0,,100000.0,YEARLY,USD,BASE_SALARY
25870,3905255333,50.0,,47.0,HOURLY,USD,BASE_SALARY
25877,3905255334,70.0,,50.0,HOURLY,USD,BASE_SALARY
25881,3901941374,132590.0,,88546.0,YEARLY,USD,BASE_SALARY
25911,3903807513,124000.0,,75000.0,YEARLY,USD,BASE_SALARY
25922,3903805532,,70.0,,HOURLY,USD,BASE_SALARY
25931,3903806626,127000.0,,75000.0,YEARLY,USD,BASE_SALARY
25937,3905256275,35.0,,35.0,HOURLY,USD,BASE_SALARY
25939,3903807563,124000.0,,75000.0,YEARLY,USD,BASE_SALARY
25940,3905250968,60000.0,,50000.0,YEARLY,USD,BASE_SALARY
25947,1014822088,80000.0,,70000.0,YEARLY,USD,BASE_SALARY
25966,3901936730,30.0,,28.0,HOURLY,USD,BASE_SALARY
25969,3905253775,90.0,,80.0,HOURLY,USD,BASE_SALARY
25978,3903804826,50000.0,,45000.0,YEARLY,USD,BASE_SALARY
25982,3905252563,194400.0,,108800.0,YEARLY,USD,BASE_SALARY
25986,3905257227,140000.0,,130000.0,YEARLY,USD,BASE_SALARY
25988,3903806658,46.0,,40.0,HOURLY,USD,BASE_SALARY
25995,3903810125,19.0,,18.0,HOURLY,USD,BASE_SALARY
26001,3901939480,80000.0,,65000.0,YEARLY,USD,BASE_SALARY
26028,3903809381,46.0,,40.0,HOURLY,USD,BASE_SALARY
26032,3901942370,120000.0,,100000.0,YEARLY,USD,BASE_SALARY
26052,3901940526,25.0,,25.0,HOURLY,USD,BASE_SALARY
26059,3901936770,100.0,,90.0,HOURLY,USD,BASE_SALARY
26066,3905252921,110000.0,,110000.0,YEARLY,USD,BASE_SALARY
26089,3901942187,34.0,,33.0,YEARLY,USD,BASE_SALARY
26116,3905260698,60.0,,50.0,HOURLY,USD,BASE_SALARY
26134,3903806894,35.0,,30.0,HOURLY,USD,BASE_SALARY
26140,3901939567,,20.0,,HOURLY,USD,BASE_SALARY
26142,3901942430,,23.55,,HOURLY,USD,BASE_SALARY
26157,3901943516,67000.0,,60000.0,YEARLY,USD,BASE_SALARY
26166,3905271235,25.0,,20.0,HOURLY,USD,BASE_SALARY
26170,3903811050,204000.0,,150000.0,YEARLY,USD,BASE_SALARY
26185,3905265912,80.0,,75.0,HOURLY,USD,BASE_SALARY
26186,3905252912,360600.0,,258400.0,YEARLY,USD,BASE_SALARY
26197,3905258365,200000.0,,151300.0,YEARLY,USD,BASE_SALARY
26208,3903807815,130000.0,,125000.0,YEARLY,USD,BASE_SALARY
26243,3901939593,85000.0,,50000.0,YEARLY,USD,BASE_SALARY
26260,3903810435,125.0,,100.0,YEARLY,USD,BASE_SALARY
26324,3901941546,105000.0,,95000.0,YEARLY,USD,BASE_SALARY
26329,3901941545,105000.0,,95000.0,YEARLY,USD,BASE_SALARY
26347,3901941718,257000.0,,142000.0,YEARLY,USD,BASE_SALARY
26348,3901943530,105000.0,,95000.0,YEARLY,USD,BASE_SALARY
26388,3903812214,205000.0,,130000.0,YEARLY,USD,BASE_SALARY
26389,3903807986,120000.0,,80000.0,YEARLY,USD,BASE_SALARY
26390,3903814049,205000.0,,130000.0,YEARLY,USD,BASE_SALARY
26395,3903812209,250000.0,,160000.0,YEARLY,USD,BASE_SALARY
26400,3903814053,170000.0,,85000.0,YEARLY,USD,BASE_SALARY
26406,3903809674,110000.0,,65000.0,YEARLY,USD,BASE_SALARY
26408,3903813158,150000.0,,90000.0,YEARLY,USD,BASE_SALARY
26415,3903814051,150000.0,,90000.0,YEARLY,USD,BASE_SALARY
26432,3903808809,20.54,,16.43,HOURLY,USD,BASE_SALARY
26434,3905284556,200000.0,,145000.0,YEARLY,USD,BASE_SALARY
26441,3905284699,95.0,,90.0,HOURLY,USD,BASE_SALARY
26445,3905277526,153300.0,,114000.0,YEARLY,USD,BASE_SALARY
26448,3905280343,385000.0,,346500.0,YEARLY,USD,BASE_SALARY
26451,3905282238,385000.0,,346500.0,YEARLY,USD,BASE_SALARY
26453,3905274853,385000.0,,346500.0,YEARLY,USD,BASE_SALARY
26454,3905282169,385000.0,,346500.0,YEARLY,USD,BASE_SALARY
26457,3905277552,385000.0,,346500.0,YEARLY,USD,BASE_SALARY
26459,3905282126,385000.0,,346500.0,YEARLY,USD,BASE_SALARY
26462,3905274878,327700.0,,214000.0,YEARLY,USD,BASE_SALARY
26470,3905281246,385000.0,,346500.0,YEARLY,USD,BASE_SALARY
26474,2974397965,85000.0,,75000.0,YEARLY,USD,BASE_SALARY
26476,3905281248,385000.0,,346500.0,YEARLY,USD,BASE_SALARY
26477,3905280396,385000.0,,346500.0,YEARLY,USD,BASE_SALARY
26478,3903814131,273444.91,,218755.94,YEARLY,USD,BASE_SALARY
26480,3905281282,385000.0,,346500.0,YEARLY,USD,BASE_SALARY
26494,3901942701,,100000.0,,YEARLY,USD,BASE_SALARY
26506,3901939864,30.0,,28.0,HOURLY,USD,BASE_SALARY
